Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Arrival_Qty_qtl,Rainfall_mm
2024-06-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,3839,6229,4884,232,26.8
2024-06-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,3716,5288,4503,334,115.0
2024-06-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,4302,5812,4934,146,87.2
2024-06-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,3687,5248,4289,436,35.6
2024-07-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5077,6471,5904,82,7.0
2024-07-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5203,7529,6370,248,70.1
2024-07-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,4779,7283,5990,161,46.4
2024-07-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,4403,6384,5145,77,26.2
2024-08-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,8031,12115,9939,54,65.2
2024-08-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,4524,6644,5740,125,103.5
2024-08-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5891,7652,6922,108,29.8
2024-08-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,8972,11683,10520,227,102.3
2024-08-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,8126,10460,9567,59,109.0
2024-09-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,6422,8552,7581,100,56.2
2024-09-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5300,7054,6209,214,66.6
2024-09-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,6288,9301,7773,152,17.4
2024-09-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,5973,7952,6881,59,68.6
2024-10-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,5034,7177,5746,113,24.6
2024-10-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,6260,8213,7322,229,29.9
2024-10-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,7078,8777,8100,152,25.5
2024-10-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5944,9492,7416,220,21.1
2024-11-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,3789,5098,4481,169,29.3
2024-11-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5191,7500,6586,163,2.9
2024-11-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,4856,7044,5667,211,23.6
2024-11-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,3733,5066,4219,438,12.2
2024-11-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,3510,5103,4375,172,25.6
2024-12-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,3997,6112,4777,364,5.3
2024-12-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,3598,5321,4273,157,5.6
2024-12-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,3598,4998,4181,154,4.6
2024-12-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Hybrid,4197,5499,4902,234,0.7
2024-12-31,Uttar Pradesh,Lucknow,Lucknow Mandi,Garlic,Desi,5040,6794,6052,71,5.3
2020-01-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3529,5058,4066,136,2.0
2020-01-10,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2967,3912,3344,74,8.8
2020-01-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2856,4107,3550,340,4.7
2020-01-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3763,4674,4325,447,6.3
2020-01-29,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3250,4123,3657,487,2.6
2020-02-03,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3128,4569,3945,413,1.5
2020-02-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2618,3550,3219,368,7.8
2020-02-16,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2901,4191,3588,60,2.8
2020-02-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4141,6112,5188,102,6.7
2020-03-03,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2398,3466,2720,907,0.7
2020-03-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2572,4078,3259,446,8.2
2020-03-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,1872,2503,2241,545,6.2
2020-03-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2151,3183,2743,737,8.4
2020-03-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2815,3751,3262,396,9.6
2020-04-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2726,4186,3433,94,7.5
2020-04-16,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,1615,2191,1866,969,1.9
2020-04-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2136,3008,2385,809,8.0
2020-04-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2410,3373,2768,670,3.8
2020-05-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3007,4558,3729,161,3.3
2020-05-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4382,5813,5173,179,2.3
2020-05-22,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3023,3687,3413,426,8.7
2020-05-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4026,5161,4537,222,2.8
2020-06-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3822,5278,4667,161,13.0
2020-06-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3616,5561,4418,309,60.0
2020-06-22,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3972,5863,4796,161,56.3
2020-06-29,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3508,4628,4008,417,82.9
2020-07-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5327,7196,5866,54,36.5
2020-07-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3317,4724,3790,388,83.2
2020-07-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3429,4665,4158,200,44.8
2020-07-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3136,4471,3541,197,30.4
2020-08-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5427,7339,6540,173,105.5
2020-08-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6128,8323,7250,58,47.1
2020-08-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4545,6117,5175,228,53.8
2020-08-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4643,6896,5878,68,115.9
2020-08-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6501,8402,7530,46,55.2
2020-08-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5760,8898,7020,61,72.4
2020-09-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,8040,10307,8974,84,10.0
2020-09-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5021,6307,5720,29,116.7
2020-09-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5984,7949,6695,182,95.6
2020-09-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6414,9462,7486,64,113.3
2020-09-29,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5027,7302,6152,214,27.8
2020-10-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,7137,9480,7778,40,7.2
2020-10-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6087,9267,7800,35,16.9
2020-10-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5492,8000,6669,304,20.2
2020-11-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4702,6513,5539,104,23.0
2020-11-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4047,5629,4663,77,20.0
2020-11-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3248,4211,3785,130,10.6
2020-11-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3620,5160,4044,332,20.2
2020-12-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3726,4830,4429,491,7.9
2020-12-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4025,5537,4502,379,3.2
2020-12-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4211,6097,5317,145,6.7
2020-12-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4102,5490,4637,259,5.4
2020-12-27,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3335,5114,4255,339,5.0
2021-01-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2983,4227,3405,262,5.7
2021-01-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3618,5326,4405,276,7.9
2021-01-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4310,5136,4728,487,3.5
2021-01-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4105,5157,4772,443,0.7
2021-02-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3846,5187,4332,391,0.8
2021-02-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3502,4674,3863,303,6.4
2021-02-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2910,4111,3667,301,3.4
2021-02-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4480,5937,5120,134,7.3
2021-02-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3547,4754,4061,285,9.9
2021-03-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3119,3935,3506,226,3.0
2021-03-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,1632,2245,1932,672,1.9
2021-03-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3112,4116,3716,413,10.0
2021-03-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2945,3851,3353,409,4.3
2021-04-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2687,4081,3330,151,6.7
2021-04-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2469,3383,2984,1060,6.7
2021-04-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2137,3192,2724,682,9.0
2021-04-21,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2777,3857,3273,137,3.5
2021-04-27,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2787,3635,3045,443,2.5
2021-05-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3215,3963,3567,219,4.0
2021-05-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4513,5919,5353,147,7.2
2021-05-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3374,4794,3804,201,1.3
2021-05-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3660,4974,4165,81,0.1
2021-06-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3634,5532,4610,242,25.6
2021-06-10,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4802,7495,6115,267,16.1
2021-06-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5314,6769,5832,123,52.6
2021-06-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3451,4841,4163,481,117.6
2021-07-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5242,7442,5867,106,56.7
2021-07-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4043,5151,4489,278,63.1
2021-07-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4868,7406,6169,117,116.8
2021-07-31,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4973,6475,5467,158,35.6
2021-08-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4338,5818,5349,33,109.8
2021-08-11,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5109,6289,5738,260,22.6
2021-08-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6507,8136,7140,61,60.5
2021-08-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6296,9429,7549,238,11.2
2021-08-31,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,7673,9822,8975,260,81.6
2021-09-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5939,8980,7188,65,26.4
2021-09-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5114,6842,5846,112,80.3
2021-09-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4992,6353,5469,91,113.3
2021-10-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4619,6147,5378,158,11.9
2021-10-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6609,9017,8194,76,6.8
2021-10-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3697,5519,4512,401,14.0
2021-10-21,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5459,7572,6885,103,28.0
2021-10-28,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5836,7510,6858,157,15.0
2021-11-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4725,6097,5417,61,18.7
2021-11-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4175,6330,5235,46,11.6
2021-11-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3506,4763,3819,109,0.6
2021-11-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5165,6218,5740,117,2.4
2021-12-03,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4913,7339,6147,107,4.6
2021-12-10,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3598,4874,4060,177,5.6
2021-12-16,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5498,7451,6083,173,1.1
2021-12-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3608,4935,3969,77,1.0
2022-01-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4147,5972,5082,88,4.3
2022-01-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3655,4977,4518,411,2.4
2022-01-16,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3623,5105,4096,86,6.6
2022-01-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3179,4275,3750,425,4.6
2022-02-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2815,3677,3075,421,0.0
2022-02-11,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4637,6508,5180,211,9.4
2022-02-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3499,4895,4298,122,5.3
2022-02-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4042,5992,4714,360,6.9
2022-03-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2058,3195,2612,494,7.3
2022-03-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3960,5453,4316,188,7.9
2022-03-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2155,2917,2370,303,6.2
2022-03-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2295,3139,2599,407,0.7
2022-03-31,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2892,4697,3698,459,7.2
2022-04-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2237,3270,2575,351,2.0
2022-04-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2201,3291,2772,187,8.0
2022-04-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2754,4236,3422,63,1.5
2022-04-28,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2159,3330,2756,661,2.8
2022-05-03,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3975,5802,5033,195,0.4
2022-05-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3840,6171,4843,168,9.5
2022-05-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3284,4951,4067,132,5.3
2022-05-27,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4706,6363,5660,234,1.8
2022-06-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3188,4532,3619,477,39.0
2022-06-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4109,5973,4678,241,49.8
2022-06-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4149,5364,4762,256,15.4
2022-06-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4825,7150,5734,166,71.5
2022-06-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4855,5908,5284,283,7.5
2022-07-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4319,5865,5355,138,66.0
2022-07-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5286,7300,5916,278,49.0
2022-07-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4598,6660,5314,114,63.5
2022-07-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2936,3929,3332,369,57.4
2022-08-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5045,7230,6058,75,99.8
2022-08-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6457,7835,7146,158,119.1
2022-08-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5182,6848,5943,81,47.4
2022-08-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4753,7221,5971,205,32.9
2022-09-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,7439,11654,9388,182,78.3
2022-09-10,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,7987,11296,8922,34,53.0
2022-09-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4597,6875,5867,135,63.2
2022-09-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5285,7191,6421,68,10.7
2022-09-29,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6748,9063,7449,153,64.8
2022-10-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3165,4801,3911,365,22.8
2022-10-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6130,8104,6947,218,16.2
2022-10-22,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6738,9159,8188,213,20.4
2022-10-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6538,9466,7990,219,3.4
2022-11-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2884,4127,3225,143,20.3
2022-11-11,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4997,6545,5555,54,19.3
2022-11-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2828,4152,3337,67,4.8
2022-11-22,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3176,4463,3729,309,7.6
2022-12-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4723,5740,5226,202,6.3
2022-12-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4097,5530,4976,261,8.7
2022-12-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3507,5100,3985,275,2.5
2022-12-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3475,4864,3850,470,6.0
2022-12-28,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4024,5497,4653,445,6.8
2023-01-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4219,5682,4803,214,3.2
2023-01-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4324,6137,5323,53,3.9
2023-01-21,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5374,7417,6226,121,7.2
2023-01-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3299,4476,3781,316,3.7
2023-02-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4740,6027,5336,275,5.9
2023-02-11,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4576,6345,5150,172,8.2
2023-02-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4935,6563,5617,183,1.4
2023-02-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2721,3256,2965,413,3.4
2023-02-28,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4098,5645,4886,15,7.6
2023-03-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3797,4919,4444,273,6.5
2023-03-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4018,5765,4585,389,5.6
2023-03-21,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3084,4449,3489,159,5.1
2023-03-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2768,3856,3134,1095,1.2
2023-04-08,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2423,3347,2761,1021,5.0
2023-04-17,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3747,5340,4365,258,4.7
2023-04-22,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3040,4146,3421,297,7.4
2023-05-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3441,4841,3858,144,1.0
2023-05-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3825,5664,4891,165,5.8
2023-05-13,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3544,5295,4227,260,9.1
2023-05-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4643,5984,5050,161,9.4
2023-05-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3168,4745,3827,450,1.8
2023-06-03,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3403,4320,3804,213,19.0
2023-06-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3759,5111,4117,399,42.5
2023-06-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4894,6695,5429,177,50.9
2023-06-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4071,5575,4464,238,100.5
2023-07-01,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4148,5892,5168,237,61.6
2023-07-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5151,8103,6411,167,52.0
2023-07-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3909,6309,4962,129,99.7
2023-07-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3296,5094,4216,340,45.2
2023-07-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4653,6119,5402,94,8.0
2023-07-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4314,6173,5050,109,89.7
2023-08-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,7587,9734,8331,224,45.9
2023-08-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5649,7861,6502,46,93.1
2023-08-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,5897,8376,7004,166,48.3
2023-08-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,7046,8769,8049,56,111.4
2023-08-31,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,7233,9728,8721,216,114.8
2023-09-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5873,8257,6609,120,28.9
2023-09-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6461,9237,8247,165,85.0
2023-09-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,6564,10189,8393,57,84.7
2023-10-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5140,7410,5954,113,16.7
2023-10-09,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,6384,8478,7693,205,11.9
2023-10-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5869,8671,7373,115,19.5
2023-10-24,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,8171,10074,9071,170,24.4
2023-10-29,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5515,7468,6300,164,24.3
2023-11-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2685,4030,3327,300,12.1
2023-11-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3464,5572,4384,157,11.3
2023-11-18,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4656,6519,5414,231,10.7
2023-11-23,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3176,4864,3890,257,11.8
2023-11-28,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4672,6898,5497,35,30.0
2023-12-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4275,5292,4739,181,8.4
2023-12-11,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3744,5152,4636,121,8.1
2023-12-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3771,5085,4560,325,7.4
2023-12-26,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4610,6253,5161,97,1.0
2024-01-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2934,4293,3620,422,3.6
2024-01-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,4474,5555,4942,133,4.8
2024-01-21,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4419,5482,4897,117,2.2
2024-01-30,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4210,5536,4595,112,5.8
2024-02-05,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,5149,6323,5683,145,3.6
2024-02-12,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,4014,5752,4778,367,8.6
2024-02-19,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3344,4529,3955,54,5.9
2024-02-27,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3304,4731,4218,312,8.7
2024-03-04,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2685,3668,3113,845,4.7
2024-03-11,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3074,3852,3425,453,7.5
2024-03-16,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3149,4043,3608,132,5.5
2024-03-25,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2404,3404,3007,287,2.3
2024-03-31,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3000,4079,3549,489,0.1
2024-04-06,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2257,2839,2471,839,3.5
2024-04-14,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,3225,4413,3682,371,3.1
2024-04-20,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2454,3272,3020,340,8.2
2024-04-27,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,1937,2977,2383,639,4.2
2024-05-02,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,2714,4173,3467,419,3.9
2024-05-07,Karnataka,Mysuru,Mysuru APMC,Garlic,Hybrid,2780,4104,3333,381,5.9
2024-05-15,Karnataka,Mysuru,Mysuru APMC,Garlic,Desi,3897,4994,4555,247,9.3
